Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Fri Jan 12 2018,7:00p,Utah Jazz,88,Charlotte Hornets,99,Box Score,,14848,Spectrum Center,
Fri Jan 12 2018,7:00p,Cleveland Cavaliers,95,Indiana Pacers,97,Box Score,,17923,Bankers Life Fieldhouse,
Fri Jan 12 2018,7:00p,Orlando Magic,119,Washington Wizards,125,Box Score,,18171,Capital One Arena,
Fri Jan 12 2018,7:30p,Brooklyn Nets,110,Atlanta Hawks,105,Box Score,,13093,Philips Arena,
Fri Jan 12 2018,8:00p,Golden State Warriors,108,Milwaukee Bucks,94,Box Score,,18717,BMO Harris Bradley Center,
Fri Jan 12 2018,8:00p,New York Knicks,108,Minnesota Timberwolves,118,Box Score,,18978,Target Center,
Fri Jan 12 2018,8:00p,Portland Trail Blazers,113,New Orleans Pelicans,119,Box Score,,17003,Smoothie King Center,
Fri Jan 12 2018,9:00p,Memphis Grizzlies,78,Denver Nuggets,87,Box Score,,15607,Pepsi Center,
Fri Jan 12 2018,10:30p,Houston Rockets,112,Phoenix Suns,95,Box Score,,18055,Talking Stick Resort Arena,
Sat Jan 13 2018,2:00p,Los Angeles Lakers,107,Dallas Mavericks,101,Box Score,OT,20209,American Airlines Center,
Sat Jan 13 2018,3:30p,Sacramento Kings,105,Los Angeles Clippers,126,Box Score,,16656,STAPLES Center,
Sat Jan 13 2018,5:00p,Oklahoma City Thunder,101,Charlotte Hornets,91,Box Score,,19624,Spectrum Center,
Sat Jan 13 2018,7:00p,Brooklyn Nets,113,Washington Wizards,119,Box Score,OT,18354,Capital One Arena,
Sat Jan 13 2018,7:30p,Golden State Warriors,127,Toronto Raptors,125,Box Score,,20078,Air Canada Centre,
Sat Jan 13 2018,8:00p,Detroit Pistons,105,Chicago Bulls,107,Box Score,,21613,United Center,
Sat Jan 13 2018,8:30p,Denver Nuggets,80,San Antonio Spurs,112,Box Score,,18418,AT&T Center,
Sun Jan 14 2018,1:00p,Milwaukee Bucks,79,Miami Heat,97,Box Score,,19600,AmericanAirlines Arena,
Sun Jan 14 2018,3:30p,New Orleans Pelicans,123,New York Knicks,118,Box Score,OT,19812,Madison Square Garden (IV),
Sun Jan 14 2018,8:00p,Indiana Pacers,120,Phoenix Suns,97,Box Score,,17091,Talking Stick Resort Arena,
Sun Jan 14 2018,9:00p,Portland Trail Blazers,103,Minnesota Timberwolves,120,Box Score,,14739,Target Center,
Mon Jan 15 2018,12:30p,Charlotte Hornets,118,Detroit Pistons,107,Box Score,,17200,Little Caesars Arena,
Mon Jan 15 2018,1:00p,Toronto Raptors,111,Philadelphia 76ers,117,Box Score,,20637,Wells Fargo Center,
Mon Jan 15 2018,2:00p,Milwaukee Bucks,104,Washington Wizards,95,Box Score,,19607,Capital One Arena,
Mon Jan 15 2018,3:00p,San Antonio Spurs,99,Atlanta Hawks,102,Box Score,,15806,Philips Arena,
Mon Jan 15 2018,3:00p,New York Knicks,119,Brooklyn Nets,104,Box Score,,17732,Barclays Center,
Mon Jan 15 2018,3:30p,Miami Heat,111,Chicago Bulls,119,Box Score,,20546,United Center,
Mon Jan 15 2018,5:30p,Los Angeles Lakers,114,Memphis Grizzlies,123,Box Score,,17794,FedEx Forum,
Mon Jan 15 2018,8:00p,Golden State Warriors,118,Cleveland Cavaliers,108,Box Score,,20562,Quicken Loans Arena,
Mon Jan 15 2018,8:00p,Sacramento Kings,88,Oklahoma City Thunder,95,Box Score,,18203,Chesapeake Energy Arena,
Mon Jan 15 2018,9:00p,Indiana Pacers,109,Utah Jazz,94,Box Score,,18306,Vivint Smart Home Arena,
Mon Jan 15 2018,10:30p,Houston Rockets,102,Los Angeles Clippers,113,Box Score,,17622,STAPLES Center,
Tue Jan 16 2018,7:00p,Minnesota Timberwolves,102,Orlando Magic,108,Box Score,,18589,Amway Center,
Tue Jan 16 2018,7:30p,New Orleans Pelicans,116,Boston Celtics,113,Box Score,OT,18624,TD Garden,
Tue Jan 16 2018,9:00p,Dallas Mavericks,102,Denver Nuggets,105,Box Score,,14097,Pepsi Center,
Tue Jan 16 2018,10:00p,Phoenix Suns,111,Portland Trail Blazers,118,Box Score,,18604,Moda Center,
Wed Jan 17 2018,7:00p,Washington Wizards,109,Charlotte Hornets,133,Box Score,,11528,Spectrum Center,
Wed Jan 17 2018,7:30p,New Orleans Pelicans,93,Atlanta Hawks,94,Box Score,,10894,Philips Arena,
Wed Jan 17 2018,7:30p,San Antonio Spurs,100,Brooklyn Nets,95,Box Score,,15425,Barclays Center,
Wed Jan 17 2018,7:30p,Detroit Pistons,91,Toronto Raptors,96,Box Score,,19800,Air Canada Centre,
Wed Jan 17 2018,8:00p,Golden State Warriors,119,Chicago Bulls,112,Box Score,,21372,United Center,
Wed Jan 17 2018,8:00p,New York Knicks,99,Memphis Grizzlies,105,Box Score,,12885,FedEx Forum,
Wed Jan 17 2018,8:00p,Miami Heat,106,Milwaukee Bucks,101,Box Score,,16695,BMO Harris Bradley Center,
Wed Jan 17 2018,8:00p,Los Angeles Lakers,90,Oklahoma City Thunder,114,Box Score,,18203,Chesapeake Energy Arena,
Wed Jan 17 2018,10:00p,Utah Jazz,120,Sacramento Kings,105,Box Score,,17583,Golden 1 Center,
Wed Jan 17 2018,10:30p,Denver Nuggets,104,Los Angeles Clippers,109,Box Score,,15043,STAPLES Center,
Thu Jan 18 2018,7:00p,Philadelphia 76ers,89,Boston Celtics,80,Box Score,,18624,TD Garden,
Thu Jan 18 2018,7:00p,Orlando Magic,103,Cleveland Cavaliers,104,Box Score,,20562,Quicken Loans Arena,
Thu Jan 18 2018,9:30p,Minnesota Timberwolves,98,Houston Rockets,116,Box Score,,18055,Toyota Center,
Thu Jan 18 2018,10:00p,Indiana Pacers,86,Portland Trail Blazers,100,Box Score,,19071,Moda Center,
Fri Jan 19 2018,7:00p,San Antonio Spurs,83,Toronto Raptors,86,Box Score,,19800,Air Canada Centre,
Fri Jan 19 2018,7:30p,Miami Heat,95,Brooklyn Nets,101,Box Score,,17732,Barclays Center,
Fri Jan 19 2018,8:00p,Washington Wizards,122,Detroit Pistons,112,Box Score,,14744,Little Caesars Arena,
Fri Jan 19 2018,8:00p,Sacramento Kings,88,Memphis Grizzlies,106,Box Score,,16831,FedEx Forum,
Fri Jan 19 2018,9:00p,Phoenix Suns,108,Denver Nuggets,100,Box Score,,15732,Pepsi Center,
Fri Jan 19 2018,10:30p,Indiana Pacers,86,Los Angeles Lakers,99,Box Score,,18997,STAPLES Center,
Fri Jan 19 2018,10:30p,New York Knicks,117,Utah Jazz,115,Box Score,,18306,Vivint Smart Home Arena,
Sat Jan 20 2018,3:30p,Oklahoma City Thunder,148,Cleveland Cavaliers,124,Box Score,,20562,Quicken Loans Arena,
Sat Jan 20 2018,5:00p,Chicago Bulls,113,Atlanta Hawks,97,Box Score,,15597,Philips Arena,
Sat Jan 20 2018,7:00p,Miami Heat,106,Charlotte Hornets,105,Box Score,,18687,Spectrum Center,
Sat Jan 20 2018,7:00p,Memphis Grizzlies,104,New Orleans Pelicans,111,Box Score,,18212,Smoothie King Center,
Sat Jan 20 2018,7:30p,Milwaukee Bucks,94,Philadelphia 76ers,116,Box Score,,20826,Wells Fargo Center,
Sat Jan 20 2018,8:30p,Golden State Warriors,108,Houston Rockets,116,Box Score,,18055,Toyota Center,
Sat Jan 20 2018,9:00p,Toronto Raptors,109,Minnesota Timberwolves,115,Box Score,,17828,Target Center,
Sat Jan 20 2018,9:00p,Los Angeles Clippers,113,Utah Jazz,125,Box Score,,18306,Vivint Smart Home Arena,
Sat Jan 20 2018,10:00p,Dallas Mavericks,108,Portland Trail Blazers,117,Box Score,,19464,Moda Center,
Sun Jan 21 2018,1:00p,Orlando Magic,103,Boston Celtics,95,Box Score,,18624,TD Garden,
Sun Jan 21 2018,3:30p,New York Knicks,107,Los Angeles Lakers,127,Box Score,,18997,STAPLES Center,
Sun Jan 21 2018,4:00p,Brooklyn Nets,101,Detroit Pistons,100,Box Score,,17554,Little Caesars Arena,
Sun Jan 21 2018,7:00p,Indiana Pacers,94,San Antonio Spurs,86,Box Score,,18418,AT&T Center,
Mon Jan 22 2018,7:00p,Sacramento Kings,107,Charlotte Hornets,112,Box Score,,11806,Spectrum Center,
Mon Jan 22 2018,7:30p,Utah Jazz,90,Atlanta Hawks,104,Box Score,,11096,Philips Arena,
Mon Jan 22 2018,8:00p,Miami Heat,90,Houston Rockets,99,Box Score,,18055,Toyota Center,
Mon Jan 22 2018,8:00p,Philadelphia 76ers,101,Memphis Grizzlies,105,Box Score,,14288,FedEx Forum,
Mon Jan 22 2018,8:00p,Phoenix Suns,105,Milwaukee Bucks,109,Box Score,,14766,BMO Harris Bradley Center,
Mon Jan 22 2018,8:00p,Chicago Bulls,128,New Orleans Pelicans,132,Box Score,2OT,17101,Smoothie King Center,
Mon Jan 22 2018,8:30p,Washington Wizards,75,Dallas Mavericks,98,Box Score,,19328,American Airlines Center,
Mon Jan 22 2018,9:00p,Portland Trail Blazers,101,Denver Nuggets,104,Box Score,,14474,Pepsi Center,
Mon Jan 22 2018,10:30p,Minnesota Timberwolves,126,Los Angeles Clippers,118,Box Score,,16347,STAPLES Center,
Tue Jan 23 2018,7:00p,Sacramento Kings,105,Orlando Magic,99,Box Score,,18846,Amway Center,
Tue Jan 23 2018,8:00p,Brooklyn Nets,108,Oklahoma City Thunder,109,Box Score,,18203,Chesapeake Energy Arena,
Tue Jan 23 2018,8:00p,Cleveland Cavaliers,102,San Antonio Spurs,114,Box Score,,18418,AT&T Center,
Tue Jan 23 2018,10:30p,New York Knicks,112,Golden State Warriors,123,Box Score,,19596,Oracle Arena,
Tue Jan 23 2018,10:30p,Boston Celtics,107,Los Angeles Lakers,108,Box Score,,18997,STAPLES Center,
Wed Jan 24 2018,7:00p,New Orleans Pelicans,101,Charlotte Hornets,96,Box Score,,14588,Spectrum Center,
Wed Jan 24 2018,7:00p,Utah Jazz,98,Detroit Pistons,95,Box Score,OT,15682,Little Caesars Arena,
Wed Jan 24 2018,7:00p,Phoenix Suns,101,Indiana Pacers,116,Box Score,,14060,Bankers Life Fieldhouse,
Wed Jan 24 2018,7:00p,Chicago Bulls,101,Philadelphia 76ers,115,Box Score,,20547,Wells Fargo Center,
Wed Jan 24 2018,7:30p,Toronto Raptors,108,Atlanta Hawks,93,Box Score,,12780,Philips Arena,
Wed Jan 24 2018,8:00p,Houston Rockets,104,Dallas Mavericks,97,Box Score,,19378,American Airlines Center,
Wed Jan 24 2018,8:00p,San Antonio Spurs,108,Memphis Grizzlies,85,Box Score,,15812,FedEx Forum,
Wed Jan 24 2018,10:00p,Minnesota Timberwolves,114,Portland Trail Blazers,123,Box Score,,18920,Moda Center,
Wed Jan 24 2018,10:30p,Boston Celtics,113,Los Angeles Clippers,102,Box Score,,19430,STAPLES Center,
Thu Jan 25 2018,7:30p,Sacramento Kings,89,Miami Heat,88,Box Score,,19600,AmericanAirlines Arena,
Thu Jan 25 2018,8:00p,Washington Wizards,112,Oklahoma City Thunder,121,Box Score,,18203,Chesapeake Energy Arena,
Thu Jan 25 2018,9:00p,New York Knicks,118,Denver Nuggets,130,Box Score,,15482,Pepsi Center,
Thu Jan 25 2018,10:30p,Minnesota Timberwolves,113,Golden State Warriors,126,Box Score,,19596,Oracle Arena,
Fri Jan 26 2018,7:00p,Atlanta Hawks,110,Charlotte Hornets,121,Box Score,,15479,Spectrum Center,
Fri Jan 26 2018,7:30p,Indiana Pacers,108,Cleveland Cavaliers,115,Box Score,,20562,Quicken Loans Arena,
Fri Jan 26 2018,7:30p,Utah Jazz,97,Toronto Raptors,93,Box Score,,19800,Air Canada Centre,
Fri Jan 26 2018,8:00p,Los Angeles Lakers,108,Chicago Bulls,103,Box Score,,21827,United Center,
Fri Jan 26 2018,8:00p,Los Angeles Clippers,109,Memphis Grizzlies,100,Box Score,,16369,FedEx Forum,
Fri Jan 26 2018,8:00p,Brooklyn Nets,91,Milwaukee Bucks,116,Box Score,,18717,BMO Harris Bradley Center,
Fri Jan 26 2018,8:00p,Houston Rockets,113,New Orleans Pelicans,115,Box Score,,17186,Smoothie King Center,
Fri Jan 26 2018,8:30p,Portland Trail Blazers,107,Dallas Mavericks,93,Box Score,,19876,American Airlines Center,
Fri Jan 26 2018,8:30p,Philadelphia 76ers,97,San Antonio Spurs,78,Box Score,,18418,AT&T Center,
Fri Jan 26 2018,9:00p,New York Knicks,107,Phoenix Suns,85,Box Score,,17068,Talking Stick Resort Arena,
Sat Jan 27 2018,5:00p,Oklahoma City Thunder,121,Detroit Pistons,108,Box Score,,20491,Little Caesars Arena,
Sat Jan 27 2018,7:00p,Orlando Magic,112,Indiana Pacers,114,Box Score,,17923,Bankers Life Fieldhouse,
Sat Jan 27 2018,7:30p,Washington Wizards,129,Atlanta Hawks,104,Box Score,,15843,Philips Arena,
Sat Jan 27 2018,7:30p,Charlotte Hornets,91,Miami Heat,95,Box Score,,19600,AmericanAirlines Arena,
Sat Jan 27 2018,8:30p,Boston Celtics,105,Golden State Warriors,109,Box Score,,19596,Oracle Arena,
Sat Jan 27 2018,9:00p,Dallas Mavericks,89,Denver Nuggets,91,Box Score,,19520,Pepsi Center,
Sat Jan 27 2018,9:00p,Brooklyn Nets,97,Minnesota Timberwolves,111,Box Score,,16231,Target Center,
Sun Jan 28 2018,3:30p,Milwaukee Bucks,110,Chicago Bulls,96,Box Score,,21630,United Center,
Sun Jan 28 2018,3:30p,Phoenix Suns,102,Houston Rockets,113,Box Score,,18055,Toyota Center,
Sun Jan 28 2018,4:00p,Los Angeles Clippers,112,New Orleans Pelicans,103,Box Score,,16378,Smoothie King Center,
Sun Jan 28 2018,6:00p,Detroit Pistons,104,Cleveland Cavaliers,121,Box Score,,20562,Quicken Loans Arena,
Sun Jan 28 2018,6:00p,Philadelphia 76ers,112,Oklahoma City Thunder,122,Box Score,,18202,Chesapeake Energy Arena,
Sun Jan 28 2018,6:00p,Los Angeles Lakers,111,Toronto Raptors,123,Box Score,,19800,Air Canada Centre,
Sun Jan 28 2018,7:00p,Sacramento Kings,98,San Antonio Spurs,113,Box Score,,18418,AT&T Center,
Mon Jan 29 2018,7:00p,Charlotte Hornets,96,Indiana Pacers,105,Box Score,,14225,Bankers Life Fieldhouse,
Mon Jan 29 2018,7:30p,Minnesota Timberwolves,100,Atlanta Hawks,105,Box Score,,12589,Philips Arena,
Mon Jan 29 2018,8:00p,Phoenix Suns,109,Memphis Grizzlies,120,Box Score,,13202,FedEx Forum,
Mon Jan 29 2018,8:00p,Philadelphia 76ers,95,Milwaukee Bucks,107,Box Score,,14126,BMO Harris Bradley Center,
Mon Jan 29 2018,8:30p,Miami Heat,95,Dallas Mavericks,88,Box Score,,19555,American Airlines Center,
Mon Jan 29 2018,9:00p,Boston Celtics,111,Denver Nuggets,110,Box Score,,19520,Pepsi Center,
Tue Jan 30 2018,7:00p,Oklahoma City Thunder,96,Washington Wizards,102,Box Score,,20356,Capital One Arena,
Tue Jan 30 2018,7:30p,Brooklyn Nets,95,New York Knicks,111,Box Score,,19505,Madison Square Garden (IV),
Tue Jan 30 2018,7:30p,Minnesota Timberwolves,104,Toronto Raptors,109,Box Score,,19800,Air Canada Centre,
Tue Jan 30 2018,8:00p,Cleveland Cavaliers,114,Detroit Pistons,125,Box Score,,18508,Little Caesars Arena,
Tue Jan 30 2018,8:00p,Orlando Magic,107,Houston Rockets,114,Box Score,,18055,Toyota Center,
Tue Jan 30 2018,8:00p,Sacramento Kings,114,New Orleans Pelicans,103,Box Score,,14292,Smoothie King Center,
Tue Jan 30 2018,8:30p,Denver Nuggets,104,San Antonio Spurs,106,Box Score,,18418,AT&T Center,
Tue Jan 30 2018,9:00p,Golden State Warriors,99,Utah Jazz,129,Box Score,,18306,Vivint Smart Home Arena,
Tue Jan 30 2018,10:30p,Portland Trail Blazers,104,Los Angeles Clippers,96,Box Score,,16705,STAPLES Center,
Wed Jan 31 2018,7:00p,Memphis Grizzlies,101,Indiana Pacers,105,Box Score,,15093,Bankers Life Fieldhouse,
Wed Jan 31 2018,7:00p,Los Angeles Lakers,105,Orlando Magic,127,Box Score,,18553,Amway Center,
Wed Jan 31 2018,7:30p,Charlotte Hornets,123,Atlanta Hawks,110,Box Score,,13103,Philips Arena,
Wed Jan 31 2018,7:30p,Philadelphia 76ers,108,Brooklyn Nets,116,Box Score,,15577,Barclays Center,
Wed Jan 31 2018,7:30p,Miami Heat,89,Cleveland Cavaliers,91,Box Score,,20562,Quicken Loans Arena,
Wed Jan 31 2018,8:00p,New York Knicks,73,Boston Celtics,103,Box Score,,18624,TD Garden,
Wed Jan 31 2018,10:00p,Chicago Bulls,108,Portland Trail Blazers,124,Box Score,,19422,Moda Center,
Wed Jan 31 2018,10:30p,Dallas Mavericks,88,Phoenix Suns,102,Box Score,,15923,Talking Stick Resort Arena,
