Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Wed Dec 12 2018,10:00p,Minnesota Timberwolves,130,Sacramento Kings,141,Box Score,,15770,Golden 1 Center,
Wed Dec 12 2018,10:30p,Toronto Raptors,113,Golden State Warriors,93,Box Score,,19596,Oracle Arena,
Thu Dec 13 2018,8:00p,Los Angeles Lakers,111,Houston Rockets,126,Box Score,,18055,Toyota Center,
Thu Dec 13 2018,8:30p,Los Angeles Clippers,87,San Antonio Spurs,125,Box Score,,18354,AT&T Center,
Thu Dec 13 2018,9:30p,Chicago Bulls,91,Orlando Magic,97,Box Score,,20201,Mexico City Arena,at Mexico City Mexico
Thu Dec 13 2018,10:30p,Dallas Mavericks,89,Phoenix Suns,99,Box Score,,13265,Talking Stick Resort Arena,
Fri Dec 14 2018,7:00p,Atlanta Hawks,108,Boston Celtics,129,Box Score,,18624,TD Garden,
Fri Dec 14 2018,7:00p,New York Knicks,126,Charlotte Hornets,124,Box Score,OT,17622,Spectrum Center,
Fri Dec 14 2018,7:30p,Washington Wizards,118,Brooklyn Nets,125,Box Score,,13232,Barclays Center,
Fri Dec 14 2018,7:30p,Milwaukee Bucks,114,Cleveland Cavaliers,102,Box Score,,19432,Quicken Loans Arena,
Fri Dec 14 2018,7:30p,Indiana Pacers,113,Philadelphia 76ers,101,Box Score,,20337,Wells Fargo Center,
Fri Dec 14 2018,8:00p,Miami Heat,100,Memphis Grizzlies,97,Box Score,,16313,FedEx Forum,
Fri Dec 14 2018,10:00p,Oklahoma City Thunder,98,Denver Nuggets,109,Box Score,,19520,Pepsi Center,
Fri Dec 14 2018,10:00p,Toronto Raptors,122,Portland Trail Blazers,128,Box Score,,19458,Moda Center,
Fri Dec 14 2018,10:00p,Golden State Warriors,130,Sacramento Kings,125,Box Score,,17583,Golden 1 Center,
Sat Dec 15 2018,5:00p,Utah Jazz,89,Orlando Magic,96,Box Score,,20011,Mexico City Arena,at Mexico City Mexico
Sat Dec 15 2018,7:00p,Los Angeles Lakers,128,Charlotte Hornets,100,Box Score,,19641,Spectrum Center,
Sat Dec 15 2018,7:00p,Boston Celtics,104,Detroit Pistons,113,Box Score,,17078,Little Caesars Arena,
Sat Dec 15 2018,8:00p,Houston Rockets,105,Memphis Grizzlies,97,Box Score,,16777,FedEx Forum,
Sat Dec 15 2018,8:30p,Chicago Bulls,98,San Antonio Spurs,93,Box Score,,18354,AT&T Center,
Sat Dec 15 2018,9:00p,Los Angeles Clippers,104,Oklahoma City Thunder,110,Box Score,,18203,Chesapeake Energy Arena,
Sat Dec 15 2018,9:00p,Minnesota Timberwolves,99,Phoenix Suns,107,Box Score,,14244,Talking Stick Resort Arena,
Sun Dec 16 2018,3:00p,Atlanta Hawks,127,Brooklyn Nets,144,Box Score,,13955,Barclays Center,
Sun Dec 16 2018,3:30p,Philadelphia 76ers,128,Cleveland Cavaliers,105,Box Score,,19432,Quicken Loans Arena,
Sun Dec 16 2018,5:00p,New York Knicks,99,Indiana Pacers,110,Box Score,,16646,Bankers Life Fieldhouse,
Sun Dec 16 2018,6:00p,Los Angeles Lakers,110,Washington Wizards,128,Box Score,,20409,Capital One Arena,
Sun Dec 16 2018,7:00p,Sacramento Kings,120,Dallas Mavericks,113,Box Score,,19935,American Airlines Center,
Sun Dec 16 2018,7:00p,Miami Heat,102,New Orleans Pelicans,96,Box Score,,15535,Smoothie King Center,
Sun Dec 16 2018,8:00p,Toronto Raptors,86,Denver Nuggets,95,Box Score,,19520,Pepsi Center,
Mon Dec 17 2018,7:00p,Milwaukee Bucks,107,Detroit Pistons,104,Box Score,,15051,Little Caesars Arena,
Mon Dec 17 2018,7:30p,Phoenix Suns,128,New York Knicks,110,Box Score,,18437,Madison Square Garden (IV),
Mon Dec 17 2018,8:00p,Utah Jazz,97,Houston Rockets,102,Box Score,,18055,Toyota Center,
Mon Dec 17 2018,8:00p,Sacramento Kings,105,Minnesota Timberwolves,132,Box Score,,12417,Target Center,
Mon Dec 17 2018,8:00p,Chicago Bulls,96,Oklahoma City Thunder,121,Box Score,,18203,Chesapeake Energy Arena,
Mon Dec 17 2018,8:30p,Philadelphia 76ers,96,San Antonio Spurs,123,Box Score,,17486,AT&T Center,
Mon Dec 17 2018,10:30p,Memphis Grizzlies,93,Golden State Warriors,110,Box Score,,19596,Oracle Arena,
Mon Dec 17 2018,10:30p,Portland Trail Blazers,131,Los Angeles Clippers,127,Box Score,,16030,STAPLES Center,
Tue Dec 18 2018,7:00p,Cleveland Cavaliers,92,Indiana Pacers,91,Box Score,,15630,Bankers Life Fieldhouse,
Tue Dec 18 2018,7:30p,Washington Wizards,110,Atlanta Hawks,118,Box Score,,16489,State Farm Arena,
Tue Dec 18 2018,7:30p,Los Angeles Lakers,110,Brooklyn Nets,115,Box Score,,17732,Barclays Center,
Tue Dec 18 2018,9:00p,Dallas Mavericks,118,Denver Nuggets,126,Box Score,,15764,Pepsi Center,
Wed Dec 19 2018,7:00p,Cleveland Cavaliers,99,Charlotte Hornets,110,Box Score,,15179,Spectrum Center,
Wed Dec 19 2018,7:00p,San Antonio Spurs,129,Orlando Magic,90,Box Score,,17138,Amway Center,
Wed Dec 19 2018,7:00p,New York Knicks,109,Philadelphia 76ers,131,Box Score,,20424,Wells Fargo Center,
Wed Dec 19 2018,7:30p,Phoenix Suns,111,Boston Celtics,103,Box Score,,18624,TD Garden,
Wed Dec 19 2018,7:30p,Indiana Pacers,96,Toronto Raptors,99,Box Score,,19800,Scotiabank Arena,
Wed Dec 19 2018,8:00p,Brooklyn Nets,96,Chicago Bulls,93,Box Score,,18065,United Center,
Wed Dec 19 2018,8:00p,Washington Wizards,118,Houston Rockets,136,Box Score,,18055,Toyota Center,
Wed Dec 19 2018,8:00p,New Orleans Pelicans,115,Milwaukee Bucks,123,Box Score,,17341,Fiserv Forum,
Wed Dec 19 2018,8:00p,Detroit Pistons,129,Minnesota Timberwolves,123,Box Score,OT,15883,Target Center,
Wed Dec 19 2018,9:00p,Golden State Warriors,103,Utah Jazz,108,Box Score,,18306,Vivint Smart Home Arena,
Wed Dec 19 2018,10:00p,Memphis Grizzlies,92,Portland Trail Blazers,99,Box Score,,19412,Moda Center,
Wed Dec 19 2018,10:00p,Oklahoma City Thunder,132,Sacramento Kings,113,Box Score,,17583,Golden 1 Center,
Thu Dec 20 2018,8:00p,Houston Rockets,99,Miami Heat,101,Box Score,,19600,AmericanAirlines Arena,
Thu Dec 20 2018,10:30p,Dallas Mavericks,121,Los Angeles Clippers,125,Box Score,,17528,STAPLES Center,
Fri Dec 21 2018,7:00p,Detroit Pistons,86,Charlotte Hornets,98,Box Score,,15812,Spectrum Center,
Fri Dec 21 2018,7:00p,Cleveland Cavaliers,110,Toronto Raptors,126,Box Score,,19800,Scotiabank Arena,
Fri Dec 21 2018,7:30p,Indiana Pacers,114,Brooklyn Nets,106,Box Score,,13302,Barclays Center,
Fri Dec 21 2018,7:30p,Atlanta Hawks,114,New York Knicks,107,Box Score,,19080,Madison Square Garden (IV),
Fri Dec 21 2018,8:00p,Milwaukee Bucks,120,Boston Celtics,107,Box Score,,18624,TD Garden,
Fri Dec 21 2018,8:00p,Orlando Magic,80,Chicago Bulls,90,Box Score,,20436,United Center,
Fri Dec 21 2018,8:30p,Minnesota Timberwolves,98,San Antonio Spurs,124,Box Score,,17708,AT&T Center,
Fri Dec 21 2018,10:00p,Utah Jazz,120,Portland Trail Blazers,90,Box Score,,19127,Moda Center,
Fri Dec 21 2018,10:00p,Memphis Grizzlies,99,Sacramento Kings,102,Box Score,,16369,Golden 1 Center,
Fri Dec 21 2018,10:30p,New Orleans Pelicans,104,Los Angeles Lakers,112,Box Score,,18997,STAPLES Center,
Sat Dec 22 2018,5:00p,Denver Nuggets,111,Los Angeles Clippers,132,Box Score,,16571,STAPLES Center,
Sat Dec 22 2018,7:00p,Phoenix Suns,146,Washington Wizards,149,Box Score,3OT,16571,Capital One Arena,
Sat Dec 22 2018,7:30p,Toronto Raptors,101,Philadelphia 76ers,126,Box Score,,20691,Wells Fargo Center,
Sat Dec 22 2018,8:00p,San Antonio Spurs,101,Houston Rockets,108,Box Score,,18055,Toyota Center,
Sat Dec 22 2018,8:00p,Milwaukee Bucks,87,Miami Heat,94,Box Score,,19600,AmericanAirlines Arena,
Sat Dec 22 2018,8:30p,Dallas Mavericks,116,Golden State Warriors,120,Box Score,,19596,Oracle Arena,
Sat Dec 22 2018,9:00p,Oklahoma City Thunder,107,Utah Jazz,106,Box Score,,18306,Vivint Smart Home Arena,
Sun Dec 23 2018,4:00p,Atlanta Hawks,98,Detroit Pistons,95,Box Score,,16532,Little Caesars Arena,
Sun Dec 23 2018,5:00p,Washington Wizards,89,Indiana Pacers,105,Box Score,,17923,Bankers Life Fieldhouse,
Sun Dec 23 2018,6:00p,Charlotte Hornets,103,Boston Celtics,119,Box Score,,18624,TD Garden,
Sun Dec 23 2018,6:00p,Phoenix Suns,103,Brooklyn Nets,111,Box Score,,15310,Barclays Center,
Sun Dec 23 2018,6:00p,Chicago Bulls,112,Cleveland Cavaliers,92,Box Score,,19432,Quicken Loans Arena,
Sun Dec 23 2018,6:00p,Miami Heat,115,Orlando Magic,91,Box Score,,18846,Amway Center,
Sun Dec 23 2018,6:00p,New Orleans Pelicans,117,Sacramento Kings,122,Box Score,,16643,Golden 1 Center,
Sun Dec 23 2018,8:00p,Minnesota Timberwolves,114,Oklahoma City Thunder,112,Box Score,,18203,Chesapeake Energy Arena,
Sun Dec 23 2018,8:30p,Los Angeles Clippers,127,Golden State Warriors,129,Box Score,,19596,Oracle Arena,
Sun Dec 23 2018,9:00p,Dallas Mavericks,118,Portland Trail Blazers,121,Box Score,OT,19707,Moda Center,
Sun Dec 23 2018,9:30p,Memphis Grizzlies,107,Los Angeles Lakers,99,Box Score,,18997,STAPLES Center,
Tue Dec 25 2018,12:00p,Milwaukee Bucks,109,New York Knicks,95,Box Score,,19812,Madison Square Garden (IV),
Tue Dec 25 2018,3:00p,Oklahoma City Thunder,109,Houston Rockets,113,Box Score,,18055,Toyota Center,
Tue Dec 25 2018,5:30p,Philadelphia 76ers,114,Boston Celtics,121,Box Score,OT,18624,TD Garden,
Tue Dec 25 2018,8:00p,Los Angeles Lakers,127,Golden State Warriors,101,Box Score,,19596,Oracle Arena,
Tue Dec 25 2018,10:30p,Portland Trail Blazers,96,Utah Jazz,117,Box Score,,18306,Vivint Smart Home Arena,
Wed Dec 26 2018,7:00p,Washington Wizards,95,Detroit Pistons,106,Box Score,,17534,Little Caesars Arena,
Wed Dec 26 2018,7:00p,Phoenix Suns,122,Orlando Magic,120,Box Score,OT,16755,Amway Center,
Wed Dec 26 2018,7:30p,Indiana Pacers,129,Atlanta Hawks,121,Box Score,,15026,State Farm Arena,
Wed Dec 26 2018,7:30p,Charlotte Hornets,132,Brooklyn Nets,134,Box Score,2OT,14309,Barclays Center,
Wed Dec 26 2018,7:30p,Toronto Raptors,106,Miami Heat,104,Box Score,,19902,AmericanAirlines Arena,
Wed Dec 26 2018,8:00p,Minnesota Timberwolves,119,Chicago Bulls,94,Box Score,,21852,United Center,
Wed Dec 26 2018,8:00p,Cleveland Cavaliers,87,Memphis Grizzlies,95,Box Score,,16424,FedEx Forum,
Wed Dec 26 2018,8:30p,New Orleans Pelicans,119,Dallas Mavericks,122,Box Score,,20340,American Airlines Center,
Wed Dec 26 2018,8:30p,Denver Nuggets,103,San Antonio Spurs,111,Box Score,,18408,AT&T Center,
Wed Dec 26 2018,10:30p,Sacramento Kings,118,Los Angeles Clippers,127,Box Score,,19068,STAPLES Center,
Thu Dec 27 2018,8:00p,Boston Celtics,113,Houston Rockets,127,Box Score,,18055,Toyota Center,
Thu Dec 27 2018,8:00p,New York Knicks,96,Milwaukee Bucks,112,Box Score,,18058,Fiserv Forum,
Thu Dec 27 2018,10:00p,Los Angeles Lakers,116,Sacramento Kings,117,Box Score,,17583,Golden 1 Center,
Thu Dec 27 2018,10:30p,Portland Trail Blazers,110,Golden State Warriors,109,Box Score,OT,19596,Oracle Arena,
Thu Dec 27 2018,10:30p,Philadelphia 76ers,114,Utah Jazz,97,Box Score,,18306,Vivint Smart Home Arena,
Fri Dec 28 2018,7:00p,Brooklyn Nets,87,Charlotte Hornets,100,Box Score,,19411,Spectrum Center,
Fri Dec 28 2018,7:00p,Detroit Pistons,88,Indiana Pacers,125,Box Score,,17923,Bankers Life Fieldhouse,
Fri Dec 28 2018,7:00p,Toronto Raptors,87,Orlando Magic,116,Box Score,,18846,Amway Center,
Fri Dec 28 2018,7:00p,Chicago Bulls,101,Washington Wizards,92,Box Score,,20409,Capital One Arena,
Fri Dec 28 2018,8:00p,Cleveland Cavaliers,94,Miami Heat,118,Box Score,,19617,AmericanAirlines Arena,
Fri Dec 28 2018,8:00p,Atlanta Hawks,123,Minnesota Timberwolves,120,Box Score,OT,18978,Target Center,
Fri Dec 28 2018,8:00p,Dallas Mavericks,112,New Orleans Pelicans,114,Box Score,,18364,Smoothie King Center,
Fri Dec 28 2018,9:00p,San Antonio Spurs,99,Denver Nuggets,102,Box Score,,20076,Pepsi Center,
Fri Dec 28 2018,9:00p,Oklahoma City Thunder,118,Phoenix Suns,102,Box Score,,18055,Talking Stick Resort Arena,
Fri Dec 28 2018,10:30p,Los Angeles Clippers,118,Los Angeles Lakers,107,Box Score,,18997,STAPLES Center,
Sat Dec 29 2018,5:00p,Brooklyn Nets,115,Milwaukee Bucks,129,Box Score,,17918,Fiserv Forum,
Sat Dec 29 2018,7:00p,Houston Rockets,108,New Orleans Pelicans,104,Box Score,,17555,Smoothie King Center,
Sat Dec 29 2018,7:00p,Charlotte Hornets,126,Washington Wizards,130,Box Score,,17197,Capital One Arena,
Sat Dec 29 2018,7:30p,Cleveland Cavaliers,108,Atlanta Hawks,111,Box Score,,16460,State Farm Arena,
Sat Dec 29 2018,8:00p,Boston Celtics,112,Memphis Grizzlies,103,Box Score,,17794,FedEx Forum,
Sat Dec 29 2018,8:00p,New York Knicks,97,Utah Jazz,129,Box Score,,18306,Vivint Smart Home Arena,
Sat Dec 29 2018,9:00p,Denver Nuggets,122,Phoenix Suns,118,Box Score,,14975,Talking Stick Resort Arena,
Sat Dec 29 2018,10:00p,Golden State Warriors,115,Portland Trail Blazers,105,Box Score,,19797,Moda Center,
Sat Dec 29 2018,10:30p,San Antonio Spurs,122,Los Angeles Clippers,111,Box Score,,19068,STAPLES Center,
Sun Dec 30 2018,3:30p,Detroit Pistons,107,Orlando Magic,109,Box Score,,17761,Amway Center,
Sun Dec 30 2018,6:00p,Minnesota Timberwolves,113,Miami Heat,104,Box Score,,19600,AmericanAirlines Arena,
Sun Dec 30 2018,6:00p,Chicago Bulls,89,Toronto Raptors,95,Box Score,,19800,Scotiabank Arena,
Sun Dec 30 2018,7:00p,Oklahoma City Thunder,103,Dallas Mavericks,105,Box Score,,20380,American Airlines Center,
Sun Dec 30 2018,9:00p,Philadelphia 76ers,95,Portland Trail Blazers,129,Box Score,,19393,Moda Center,
Sun Dec 30 2018,9:30p,Sacramento Kings,114,Los Angeles Lakers,121,Box Score,,18997,STAPLES Center,
Mon Dec 31 2018,3:00p,Atlanta Hawks,108,Indiana Pacers,116,Box Score,,17923,Bankers Life Fieldhouse,
Mon Dec 31 2018,6:00p,Orlando Magic,100,Charlotte Hornets,125,Box Score,,14694,Spectrum Center,
Mon Dec 31 2018,7:00p,Memphis Grizzlies,101,Houston Rockets,113,Box Score,,18055,Toyota Center,
Mon Dec 31 2018,7:00p,Boston Celtics,111,San Antonio Spurs,120,Box Score,,18354,AT&T Center,
Mon Dec 31 2018,8:00p,Minnesota Timberwolves,114,New Orleans Pelicans,123,Box Score,,14904,Smoothie King Center,
Mon Dec 31 2018,8:00p,Dallas Mavericks,102,Oklahoma City Thunder,122,Box Score,,18203,Chesapeake Energy Arena,
Mon Dec 31 2018,9:00p,Golden State Warriors,132,Phoenix Suns,109,Box Score,,16906,Talking Stick Resort Arena,
