Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Tue Jan 22 2019,8:30p,Los Angeles Clippers,98,Dallas Mavericks,106,Box Score,,19466,American Airlines Center,
Tue Jan 22 2019,9:00p,Minnesota Timberwolves,118,Phoenix Suns,91,Box Score,,14460,Talking Stick Resort Arena,
Wed Jan 23 2019,7:00p,Toronto Raptors,106,Indiana Pacers,110,Box Score,,16879,Bankers Life Fieldhouse,
Wed Jan 23 2019,7:30p,Cleveland Cavaliers,103,Boston Celtics,123,Box Score,,18624,TD Garden,
Wed Jan 23 2019,7:30p,Orlando Magic,110,Brooklyn Nets,114,Box Score,,13185,Barclays Center,
Wed Jan 23 2019,7:30p,Los Angeles Clippers,111,Miami Heat,99,Box Score,,19600,AmericanAirlines Arena,
Wed Jan 23 2019,7:30p,Houston Rockets,114,New York Knicks,110,Box Score,,18819,Madison Square Garden (IV),
Wed Jan 23 2019,8:00p,Atlanta Hawks,121,Chicago Bulls,101,Box Score,,18223,United Center,
Wed Jan 23 2019,8:00p,Charlotte Hornets,118,Memphis Grizzlies,107,Box Score,,12863,FedEx Forum,
Wed Jan 23 2019,8:00p,Detroit Pistons,98,New Orleans Pelicans,94,Box Score,,18181,Smoothie King Center,
Wed Jan 23 2019,8:00p,San Antonio Spurs,120,Philadelphia 76ers,122,Box Score,,20339,Wells Fargo Center,
Wed Jan 23 2019,10:30p,Denver Nuggets,108,Utah Jazz,114,Box Score,,18306,Vivint Smart Home Arena,
Thu Jan 24 2019,8:00p,New Orleans Pelicans,116,Oklahoma City Thunder,122,Box Score,,18203,Chesapeake Energy Arena,
Thu Jan 24 2019,8:00p,Golden State Warriors,126,Washington Wizards,118,Box Score,,20409,Capital One Arena,
Thu Jan 24 2019,9:00p,Portland Trail Blazers,120,Phoenix Suns,106,Box Score,,15441,Talking Stick Resort Arena,
Thu Jan 24 2019,10:30p,Minnesota Timberwolves,120,Los Angeles Lakers,105,Box Score,,18997,STAPLES Center,
Fri Jan 25 2019,7:00p,Washington Wizards,95,Orlando Magic,91,Box Score,,17216,Amway Center,
Fri Jan 25 2019,7:30p,New York Knicks,99,Brooklyn Nets,109,Box Score,,17033,Barclays Center,
Fri Jan 25 2019,7:30p,Miami Heat,100,Cleveland Cavaliers,94,Box Score,,19432,Quicken Loans Arena,
Fri Jan 25 2019,8:00p,Los Angeles Clippers,106,Chicago Bulls,101,Box Score,,19354,United Center,
Fri Jan 25 2019,8:00p,Toronto Raptors,119,Houston Rockets,121,Box Score,,18055,Toyota Center,
Fri Jan 25 2019,8:00p,Sacramento Kings,99,Memphis Grizzlies,96,Box Score,,14486,FedEx Forum,
Fri Jan 25 2019,8:30p,Detroit Pistons,101,Dallas Mavericks,106,Box Score,,20327,American Airlines Center,
Fri Jan 25 2019,8:30p,Charlotte Hornets,99,Milwaukee Bucks,108,Box Score,,17803,Fiserv Forum,
Fri Jan 25 2019,9:00p,Phoenix Suns,95,Denver Nuggets,132,Box Score,,17425,Pepsi Center,
Fri Jan 25 2019,9:00p,Minnesota Timberwolves,102,Utah Jazz,106,Box Score,,18306,Vivint Smart Home Arena,
Sat Jan 26 2019,6:00p,San Antonio Spurs,126,New Orleans Pelicans,114,Box Score,,17724,Smoothie King Center,
Sat Jan 26 2019,8:00p,Indiana Pacers,103,Memphis Grizzlies,106,Box Score,,14486,FedEx Forum,
Sat Jan 26 2019,8:30p,Golden State Warriors,115,Boston Celtics,111,Box Score,,18624,TD Garden,
Sat Jan 26 2019,9:00p,Philadelphia 76ers,110,Denver Nuggets,126,Box Score,,19673,Pepsi Center,
Sat Jan 26 2019,10:00p,Atlanta Hawks,111,Portland Trail Blazers,120,Box Score,,19629,Moda Center,
Sun Jan 27 2019,3:30p,Cleveland Cavaliers,104,Chicago Bulls,101,Box Score,,19675,United Center,
Sun Jan 27 2019,3:30p,Sacramento Kings,108,Los Angeles Clippers,122,Box Score,,19068,STAPLES Center,
Sun Jan 27 2019,6:00p,Milwaukee Bucks,112,Oklahoma City Thunder,118,Box Score,,18203,Chesapeake Energy Arena,
Sun Jan 27 2019,7:00p,Toronto Raptors,123,Dallas Mavericks,120,Box Score,,20308,American Airlines Center,
Sun Jan 27 2019,7:00p,Orlando Magic,98,Houston Rockets,103,Box Score,,18055,Toyota Center,
Sun Jan 27 2019,7:00p,Utah Jazz,125,Minnesota Timberwolves,111,Box Score,,14542,Target Center,
Sun Jan 27 2019,7:00p,Washington Wizards,119,San Antonio Spurs,132,Box Score,,18354,AT&T Center,
Sun Jan 27 2019,7:30p,Miami Heat,106,New York Knicks,97,Box Score,,18852,Madison Square Garden (IV),
Sun Jan 27 2019,9:30p,Phoenix Suns,102,Los Angeles Lakers,116,Box Score,,18997,STAPLES Center,
Mon Jan 28 2019,7:00p,New York Knicks,92,Charlotte Hornets,101,Box Score,,13963,Spectrum Center,
Mon Jan 28 2019,7:00p,Golden State Warriors,132,Indiana Pacers,100,Box Score,,17923,Bankers Life Fieldhouse,
Mon Jan 28 2019,7:30p,Brooklyn Nets,104,Boston Celtics,112,Box Score,,18624,TD Garden,
Mon Jan 28 2019,8:00p,Denver Nuggets,95,Memphis Grizzlies,92,Box Score,,12917,FedEx Forum,
Mon Jan 28 2019,10:30p,Atlanta Hawks,123,Los Angeles Clippers,118,Box Score,,17382,STAPLES Center,
Tue Jan 29 2019,7:00p,Washington Wizards,113,Cleveland Cavaliers,116,Box Score,,19432,Quicken Loans Arena,
Tue Jan 29 2019,7:00p,Milwaukee Bucks,115,Detroit Pistons,105,Box Score,,14187,Little Caesars Arena,
Tue Jan 29 2019,7:00p,Oklahoma City Thunder,126,Orlando Magic,117,Box Score,,16341,Amway Center,
Tue Jan 29 2019,7:30p,Chicago Bulls,117,Brooklyn Nets,122,Box Score,,12726,Barclays Center,
Tue Jan 29 2019,8:00p,New Orleans Pelicans,121,Houston Rockets,116,Box Score,,18055,Toyota Center,
Tue Jan 29 2019,8:30p,Phoenix Suns,124,San Antonio Spurs,126,Box Score,,18121,AT&T Center,
Tue Jan 29 2019,10:30p,Philadelphia 76ers,121,Los Angeles Lakers,105,Box Score,,18997,STAPLES Center,
Wed Jan 30 2019,7:30p,Charlotte Hornets,94,Boston Celtics,126,Box Score,,18624,TD Garden,
Wed Jan 30 2019,7:30p,Chicago Bulls,105,Miami Heat,89,Box Score,,19600,AmericanAirlines Arena,
Wed Jan 30 2019,7:30p,Dallas Mavericks,114,New York Knicks,90,Box Score,,18842,Madison Square Garden (IV),
Wed Jan 30 2019,8:00p,Memphis Grizzlies,97,Minnesota Timberwolves,99,Box Score,OT,13615,Target Center,
Wed Jan 30 2019,8:00p,Denver Nuggets,105,New Orleans Pelicans,99,Box Score,,14211,Smoothie King Center,
Wed Jan 30 2019,8:00p,Indiana Pacers,89,Washington Wizards,107,Box Score,,15354,Capital One Arena,
Wed Jan 30 2019,10:00p,Atlanta Hawks,113,Sacramento Kings,135,Box Score,,17583,Golden 1 Center,
Wed Jan 30 2019,10:30p,Utah Jazz,105,Portland Trail Blazers,132,Box Score,,19393,Moda Center,
Thu Jan 31 2019,7:00p,Dallas Mavericks,89,Detroit Pistons,93,Box Score,,14075,Little Caesars Arena,
Thu Jan 31 2019,7:00p,Indiana Pacers,100,Orlando Magic,107,Box Score,,16625,Amway Center,
Thu Jan 31 2019,8:00p,Milwaukee Bucks,105,Toronto Raptors,92,Box Score,,19800,Scotiabank Arena,
Thu Jan 31 2019,8:30p,Brooklyn Nets,114,San Antonio Spurs,117,Box Score,,18057,AT&T Center,
Thu Jan 31 2019,10:30p,Philadelphia 76ers,113,Golden State Warriors,104,Box Score,,19596,Oracle Arena,
Thu Jan 31 2019,10:30p,Los Angeles Lakers,123,Los Angeles Clippers,120,Box Score,OT,19068,STAPLES Center,
